Date,USD,HUF,UAH,BTC,ETH
2010-01-25,1.4151,271.18,11.319873,,
2010-01-26,1.4085,272.75,11.332121,,
2010-01-27,1.4072,271.75,11.274761,,
2010-01-28,1.3999,271.3,11.260977,,
2010-01-29,1.3966,271.15,11.20088,,
2010-01-30,1.3966,271.15,11.20088,,
2010-01-31,1.3966,271.15,11.20088,,
2010-02-01,1.3913,271.35,11.171403,,
2010-02-02,1.3937,270.25,11.129426,,
2010-02-03,1.3984,270.02,11.150157,,
2010-02-04,1.3847,272.6,11.188878,,
2010-02-05,1.3691,274.1,11.079262,,
2010-02-06,1.3691,274.1,11.079262,,
2010-02-07,1.3691,274.1,11.079262,,
2010-02-08,1.3675,273.9,10.953348,,
2010-02-09,1.376,272,10.95012,,
2010-02-10,1.374,271.55,11.020797,,
2010-02-11,1.3718,270.5,11.00574,,
2010-02-12,1.3572,270.48,10.988118,,
2010-02-13,1.3572,270.48,10.988118,,
2010-02-14,1.3572,270.48,10.988118,,
2010-02-15,1.3607,271.38,10.860993,,
2010-02-16,1.3649,272.37,10.888321,,
2010-02-17,1.3726,270.83,10.922476,,
2010-02-18,1.3567,271.18,10.984094,,
2010-02-19,1.3519,271.3,10.853193,,
2010-02-20,1.3519,271.3,10.853193,,
2010-02-21,1.3519,271.3,10.853193,,
2010-02-22,1.3626,269.75,10.812496,,
2010-02-23,1.3577,269.8,10.887583,,
2010-02-24,1.3547,270.5,10.848023,,
2010-02-25,1.3489,270.45,10.824053,,
2010-02-26,1.357,269.9,10.777711,,
2010-02-27,1.357,269.9,10.777711,,
2010-02-28,1.357,269.9,10.777711,,
2010-03-01,1.3525,269.45,10.84243,,
2010-03-02,1.3548,266.9,10.806475,,
2010-03-03,1.3641,266.02,10.818078,,
2010-03-04,1.3668,266.5,10.890974,,
2010-03-05,1.3582,266.78,10.912805,,
2010-03-06,1.3582,266.78,10.912805,,
2010-03-07,1.3582,266.78,10.912805,,
2010-03-08,1.3662,265.34,10.912805,,
2010-03-09,1.3557,267.2,10.843597,,
2010-03-10,1.361,266.87,10.823909,,
2010-03-11,1.3657,266.92,10.864046,,
2010-03-12,1.3765,266.15,10.898832,,
2010-03-13,1.3765,266.15,10.981717,,
2010-03-14,1.3765,266.15,10.981717,,
2010-03-15,1.3705,264.6,10.981717,,
2010-03-16,1.3723,264.19,10.932067,,
2010-03-17,1.3756,262.24,10.946425,,
2010-03-18,1.366,261.92,10.971786,,
2010-03-19,1.3548,262.7,10.895216,,
2010-03-20,1.3548,262.7,10.895216,,
2010-03-21,1.3548,262.7,10.895216,,
2010-03-22,1.3471,265.3,10.784479,,
2010-03-23,1.3519,264.61,10.715372,,
2010-03-24,1.3338,264.03,10.74774,,
2010-03-25,1.3356,263.73,10.583703,,
2010-03-26,1.3353,265.03,10.592644,,
2010-03-27,1.3353,265.03,10.592644,,
2010-03-28,1.3353,265.03,10.592644,,
2010-03-29,1.3471,266,10.588929,,
2010-03-30,1.3482,265.9,10.675768,,
2010-03-31,1.3479,265.75,10.684485,,
2010-04-01,1.3468,264.78,10.682108,,
2010-04-02,1.3468,264.78,10.67339,,
2010-04-03,1.3468,264.78,10.67339,,
2010-04-04,1.3468,264.78,10.67339,,
2010-04-05,1.3468,264.78,10.67339,,
2010-04-06,1.3396,265.28,10.67339,,
2010-04-07,1.334,266.2,10.61633,,
2010-04-08,1.3296,268.9,10.570883,,
2010-04-09,1.3384,267.7,10.538808,,
2010-04-10,1.3384,267.7,10.608828,,
2010-04-11,1.3384,267.7,10.608828,,
2010-04-12,1.3585,265.21,10.608828,,
2010-04-13,1.3583,264.58,10.76815,,
2010-04-14,1.3615,262.65,10.766293,,
2010-04-15,1.3544,263.3,10.791657,,
2010-04-16,1.3535,263.45,10.734704,,
2010-04-17,1.3535,263.45,10.734704,,
2010-04-18,1.3535,263.45,10.734704,,
2010-04-19,1.3432,265.38,10.72757,,
2010-04-20,1.3486,264.93,10.646069,,
2010-04-21,1.3373,264.13,10.688464,,
2010-04-22,1.3339,264.5,10.59944,,
2010-04-23,1.3311,264.45,10.572225,,
2010-04-24,1.3311,264.45,10.572225,,
2010-04-25,1.3311,264.45,10.572225,,
2010-04-26,1.3321,263.42,10.550032,,
2010-04-27,1.329,266.75,10.558358,,
2010-04-28,1.3245,269.9,10.533521,,
2010-04-29,1.3256,268.28,10.497855,,
2010-04-30,1.3315,266.82,10.506573,,
2010-05-01,1.3315,266.82,10.506573,,
2010-05-02,1.3315,266.82,10.506573,,
2010-05-03,1.3238,268.03,10.506573,,
2010-05-04,1.3089,273.4,10.506573,,
2010-05-05,1.2924,276.83,10.553336,,
2010-05-06,1.2727,279.42,10.243433,,
2010-05-07,1.2746,281.6,10.087293,,
2010-05-08,1.2746,281.6,10.087293,,
2010-05-09,1.2746,281.6,10.087293,,
2010-05-10,1.2969,273.2,10.087293,,
2010-05-11,1.2698,276.1,10.102352,,
2010-05-12,1.2686,273.76,10.064308,,
2010-05-13,1.2587,272.45,10.054797,,
2010-05-14,1.2492,276.13,9.97633,,
2010-05-15,1.2492,276.13,9.97633,,
2010-05-16,1.2492,276.13,9.97633,,
2010-05-17,1.2349,277.82,9.901034,,
2010-05-18,1.2428,277.38,9.787694,,
2010-05-19,1.227,279.5,9.850309,,
2010-05-20,1.2334,283,9.724834,,
2010-05-21,1.2497,281.33,9.775558,,
2010-05-22,1.2497,281.33,9.775558,,
2010-05-23,1.2497,281.33,9.775558,,
2010-05-24,1.236,278.34,9.775558,,
2010-05-25,1.2223,280.38,9.904497,,
2010-05-26,1.2309,277.44,9.687339,,
2010-05-27,1.2255,276.86,9.755375,,
2010-05-28,1.2384,273.93,9.71221,,
2010-05-29,1.2384,273.93,9.71221,,
2010-05-30,1.2384,273.93,9.71221,,
2010-05-31,1.2307,275.53,9.814444,,
2010-06-01,1.2155,276.62,9.753421,,
2010-06-02,1.2218,275.88,9.632959,,
2010-06-03,1.2268,275.2,9.683498,,
2010-06-04,1.206,288.8,9.722758,,
2010-06-05,1.206,288.8,9.722758,,
2010-06-06,1.206,288.8,9.722758,,
2010-06-07,1.1959,285.7,9.553088,,
2010-06-08,1.1942,282.2,9.472724,,
2010-06-09,1.201,281.8,9.457347,,
2010-06-10,1.2045,282.04,9.509638,,
2010-06-11,1.2127,279.6,9.535906,,
2010-06-12,1.2127,279.6,9.535906,,
2010-06-13,1.2127,279.6,9.535906,,
2010-06-14,1.2249,279,9.599491,,
2010-06-15,1.2258,280.1,9.694961,,
2010-06-16,1.2277,281.07,9.701226,,
2010-06-17,1.2363,279.21,9.714667,,
2010-06-18,1.2372,280.05,9.7821,,
2010-06-19,1.2372,280.05,9.7821,,
2010-06-20,1.2372,280.05,9.7821,,
2010-06-21,1.2391,278.03,9.788603,,
2010-06-22,1.2258,280.43,9.802148,,
2010-06-23,1.2271,280.38,9.696568,,
2010-06-24,1.2262,283.78,9.706116,,
2010-06-25,1.2294,285,9.698506,,
2010-06-26,1.2294,285,9.698506,,
2010-06-27,1.2294,285,9.698506,,
2010-06-28,1.2339,285.02,9.698506,,
2010-06-29,1.2198,286.76,9.721358,,
2010-06-30,1.2271,286,9.644959,,
2010-07-01,1.2328,287.45,9.700594,,
2010-07-02,1.2548,285.7,9.749845,,
2010-07-03,1.2548,285.7,9.749845,,
2010-07-04,1.2548,285.7,9.749845,,
2010-07-05,1.2531,286.2,9.926095,,
2010-07-06,1.2579,284.85,9.91152,,
2010-07-07,1.2567,284.47,9.947976,,
2010-07-08,1.266,281.27,9.936978,,
2010-07-09,1.2637,280.24,10.008743,,
2010-07-10,1.2637,280.24,10.008743,,
2010-07-11,1.2637,280.24,10.008743,,
2010-07-12,1.2572,278.91,9.988032,,
2010-07-13,1.2569,277.8,9.935903,,
2010-07-14,1.2703,278.02,9.932275,,
2010-07-15,1.2828,278.93,10.03753,,
2010-07-16,1.3,280.85,10.135146,,
2010-07-17,1.3,280.85,10.135146,,
2010-07-18,1.3,280.85,10.135146,,
2010-07-19,1.2957,289.18,10.26974,0.06236011422,
2010-07-20,1.2844,290.57,10.235123,0.05819059483,
2010-07-21,1.2817,284.9,10.144191,0.0618007334,
2010-07-22,1.285,283.25,10.121969,0.03929961089,
2010-07-23,1.2897,287.17,10.147645,0.04855392727,
2010-07-24,1.2897,287.17,10.147645,0.0422889044,
2010-07-25,1.2897,287.17,10.147645,0.03915639296,
2010-07-26,1.2931,287.37,10.183471,0.04330678215,
2010-07-27,1.3033,283.74,10.209283,0.04603698304,
2010-07-28,1.2992,282.24,10.288511,0.04533559113,
2010-07-29,1.3069,283.81,10.254845,0.053485347,
2010-07-30,1.3028,285.62,10.315623,0.04812711084,
2010-07-31,1.3028,285.62,10.315623,0.05208013509,
2010-08-01,1.3028,285.62,10.315623,0.0468989868,
2010-08-02,1.3073,281.65,10.28261,0.04589612178,
2010-08-03,1.3221,281.81,10.317473,0.04538234627,
2010-08-04,1.3206,281.89,10.433484,0.043162199,
2010-08-05,1.3184,279.68,10.420987,0.04626820388,
2010-08-06,1.3176,278.65,10.403363,0.04728293868,
2010-08-07,1.3176,278.65,10.403363,0.04477838494,
2010-08-08,1.3176,278.65,10.403363,0.04622040073,
2010-08-09,1.3253,279.28,10.396128,0.05357277598,
2010-08-10,1.3133,279.05,10.456617,0.0533008452,
2010-08-11,1.3016,282.12,10.361937,0.05147510756,
2010-08-12,1.279,282.43,10.269624,0.05473025801,
2010-08-13,1.2799,281.08,10.09131,0.05039456208,
2010-08-14,1.2799,281.08,10.09131,0.05234783967,
2010-08-15,1.2799,281.08,10.09131,0.0510117978,
2010-08-16,1.282,280.2,10.098411,0.05109204368,
2010-08-17,1.286,279.5,10.116134,0.05443234837,
2010-08-18,1.288,278.37,10.14654,0.05279503106,
2010-08-19,1.2836,276.89,10.16232,0.05196322842,
2010-08-20,1.2711,279.4,10.127989,0.05153017072,
2010-08-21,1.2711,279.4,10.02936,0.05223821887,
2010-08-22,1.2711,279.4,10.02936,0.0519235308,
2010-08-23,1.2704,280.71,10.02936,0.05109414358,
2010-08-24,1.2611,285.4,10.02936,0.05154230434,
2010-08-25,1.2613,284.35,10.028979,0.05137556489,
2010-08-26,1.2693,283.63,9.951657,0.05042149216,
2010-08-27,1.2713,284.68,10.014777,0.05112876583,
2010-08-28,1.2713,284.68,10.014777,0.05042082907,
2010-08-29,1.2713,284.68,10.014777,0.05034216943,
2010-08-30,1.27,283.49,10.026743,0.05115748031,
2010-08-31,1.268,287.68,10.015347,0.04731861199,
2010-09-01,1.28,286.3,10.000336,0.049140625,
2010-09-02,1.2818,285.03,10.094208,0.04946169449,
2010-09-03,1.2834,284.5,10.1234,0.0474131214,
2010-09-04,1.2834,284.5,10.1234,0.04860526726,
2010-09-05,1.2834,284.5,10.1234,0.04799750662,
2010-09-06,1.2874,284.7,10.149384,0.04784837657,
2010-09-07,1.2744,286.45,10.181017,0.04786566227,
2010-09-08,1.2697,288.95,10.07821,0.04883043239,
2010-09-09,1.2715,285.76,10.041042,0.04806134487,
2010-09-10,1.2725,283.85,10.055276,0.04856581532,
2010-09-11,1.2725,283.85,10.055276,0.05002750491,
2010-09-12,1.2725,283.85,10.055276,0.04833005894,
2010-09-13,1.2801,283.76,10.063185,0.04858214202,
2010-09-14,1.285,283.76,10.123287,0.04824124514,
2010-09-15,1.2989,281.82,10.174887,0.04650088536,
2010-09-16,1.3078,281.62,10.286249,0.04733139624,
2010-09-17,1.306,282.82,10.35673,0.04517611026,
2010-09-18,1.306,282.82,10.35673,0.04670750383,
2010-09-19,1.306,282.82,10.35673,0.04800918836,
2010-09-20,1.3074,281.25,10.342475,0.04749885268,
2010-09-21,1.312,279.88,10.353562,0.04775152439,
2010-09-22,1.3364,279.65,10.38999,0.04654295121,
2010-09-23,1.3323,280.85,10.583219,0.04676874578,
2010-09-24,1.3412,278.75,10.546753,0.04637637936,
2010-09-25,1.3412,278.75,10.546753,0.04624217119,
2010-09-26,1.3412,278.75,10.546753,0.04622725917,
2010-09-27,1.3477,276.69,10.608087,0.04615270461,
2010-09-28,1.346,277.95,10.665024,0.04598811293,
2010-09-29,1.3611,276.15,10.651571,0.04548526927,
2010-09-30,1.3648,275.75,10.771065,0.04535463072,
2010-10-01,1.3726,273.85,10.795568,0.04514789451,
2010-10-02,1.3726,273.85,10.795568,0.04473262422,
2010-10-03,1.3726,273.85,10.795568,0.04452134635,
2010-10-04,1.3705,272.22,10.857129,0.04472820139,
2010-10-05,1.378,272.73,10.840518,0.04455732946,
2010-10-06,1.3856,270.33,10.899842,0.04533054273,
2010-10-07,1.397,273.33,10.959957,0.0479599141,
2010-10-08,1.3874,275.55,11.05013,0.06259910624,
2010-10-09,1.3874,275.55,11.05013,0.06760847629,
2010-10-10,1.3874,275.55,11.05013,0.06955456249,
2010-10-11,1.3936,274.03,10.974195,0.06816877153,
2010-10-12,1.3833,273.85,11.023237,0.06860406275,
2010-10-13,1.3958,273.45,10.941765,0.07522567703,
2010-10-14,1.4101,273.63,11.040638,0.07233529537,
2010-10-15,1.4089,274.18,11.152199,0.07452622613,
2010-10-16,1.4089,274.18,11.152199,0.0716871318,
2010-10-17,1.4089,274.18,11.152199,0.07239690539,
2010-10-18,1.3896,276.63,11.14299,0.07369027058,
2010-10-19,1.3859,276.89,10.993959,0.06999061981,
2010-10-20,1.3861,275.58,10.964686,0.07142341822,
2010-10-21,1.4016,274.5,10.966269,0.0763413242,
2010-10-22,1.3934,275.35,11.088899,0.07356107363,
2010-10-23,1.3934,275.35,11.088899,0.07571408067,
2010-10-24,1.3934,275.35,11.088899,0.08253193627,
2010-10-25,1.4031,273.53,11.024302,0.09407740004,
2010-10-26,1.3912,274.6,11.100766,0.1080362277,
2010-10-27,1.3803,275.04,11.006618,0.1359849308,
2010-10-28,1.3857,273.25,10.920381,0.1249188136,
2010-10-29,1.3857,271.76,10.963104,0.1371148156,
2010-10-30,1.3857,271.76,10.963104,0.1435375622,
2010-10-31,1.3857,271.76,10.963104,0.1389189579,
2010-11-01,1.3926,270.75,10.962273,0.1403848916,
2010-11-02,1.4018,270.75,11.026189,0.1382508204,
2010-11-03,1.4014,272,11.100434,0.1377907806,
2010-11-04,1.4244,272.4,11.098668,0.1614714968,
2010-11-05,1.4084,273.71,11.281106,0.1846066458,
2010-11-06,1.4084,273.71,11.281106,0.2769099688,
2010-11-07,1.4084,273.71,11.281106,0.2414086907,
2010-11-08,1.3917,274.6,11.147063,0.1746065962,
2010-11-09,1.3945,274.15,11.017671,0.1505916099,
2010-11-10,1.377,273.4,11.031471,0.174291939,
2010-11-11,1.37,276.54,10.89207,0.1628467153,
2010-11-12,1.3711,276.01,10.851359,0.1956093647,
2010-11-13,1.3711,276.01,10.851359,0.2012982277,
2010-11-14,1.3711,276.01,10.851359,0.2034862519,
2010-11-15,1.3626,276.48,10.872412,0.1968295905,
2010-11-16,1.3612,276.95,10.809097,0.1638260359,
2010-11-17,1.3481,278.11,10.802075,0.1705363104,
2010-11-18,1.3647,275.09,10.700813,0.1962336045,
2010-11-19,1.3674,274.25,10.832579,0.2047681732,
2010-11-20,1.3674,274.25,10.832579,0.2069621179,
2010-11-21,1.3674,274.25,10.832579,0.202354834,
2010-11-22,1.3647,273.11,10.854011,0.2109621162,
2010-11-23,1.3496,275.3,10.832579,0.2096176645,
2010-11-24,1.3339,275.58,10.71272,0.2121598321,
2010-11-25,1.3321,277.35,10.589432,0.2101944298,
2010-11-26,1.3225,279.9,10.575142,0.215047259,
2010-11-27,1.3225,279.9,10.575142,0.2139886578,
2010-11-28,1.3225,279.9,10.575142,0.2041587902,
2010-11-29,1.3146,280.58,10.498005,0.1748820934,
2010-11-30,1.2998,284.18,10.435295,0.160178489,
2010-12-01,1.3115,280.45,10.317812,0.1734654975,
2010-12-02,1.3155,278.75,10.410687,0.1938426454,
2010-12-03,1.3246,278.03,10.44507,0.1894911671,
2010-12-04,1.3246,278.03,10.44507,0.1547637022,
2010-12-05,1.3246,278.03,10.44507,0.1434395289,
2010-12-06,1.328,280.15,10.519973,0.1536144578,
2010-12-07,1.3363,278,10.569286,0.1743620445,
2010-12-08,1.32,278.85,10.626258,0.1809090909,
2010-12-09,1.3214,277.39,10.495848,0.1513546239,
2010-12-10,1.3244,278.2,10.50698,0.1540320145,
2010-12-11,1.3244,278.2,10.50698,0.172153428,
2010-12-12,1.3244,278.2,10.50698,0.1661129568,
2010-12-13,1.3267,278.34,10.533086,0.1732871033,
2010-12-14,1.3435,277.33,10.551378,0.1836248604,
2010-12-15,1.336,274.63,10.698425,0.1781437126,
2010-12-16,1.3238,273.7,10.638702,0.1888502795,
2010-12-17,1.326,272.75,10.542081,0.1809954751,
2010-12-18,1.326,272.75,10.542081,0.1817496229,
2010-12-19,1.326,272.75,10.542081,0.1810708899,
2010-12-20,1.3147,274.83,10.559601,0.203088157,
2010-12-21,1.3155,275.6,10.469613,0.1824401368,
2010-12-22,1.3112,276.2,10.475984,0.1906650397,
2010-12-23,1.3064,278.43,10.441741,0.1913655848,
2010-12-24,1.3099,279.2,10.403516,0.1893274296,
2010-12-25,1.3099,279.2,10.403516,0.190777922,
2010-12-26,1.3099,279.2,10.403516,0.2023055195,
2010-12-27,1.3136,278.83,10.428769,0.2017356882,
2010-12-28,1.3195,279.15,10.457701,0.2129594543,
2010-12-29,1.3136,279.4,10.504671,0.2283800244,
2010-12-30,1.328,279,10.455731,0.2259036145,
2010-12-31,1.3362,277.95,10.573138,0.2245172878,
2011-01-01,1.3362,277.95,10.573138,0.2245172878,
2011-01-02,1.3362,277.95,10.573138,0.2245172878,
2011-01-03,1.3348,278.39,10.573138,0.2210068924,
2011-01-04,1.3421,275.85,10.573138,0.2227106773,
2011-01-05,1.3213,277.05,10.573138,0.2262922879,
2011-01-06,1.3091,275.95,10.516227,0.2276373081,
2011-01-07,1.2961,277.27,10.516227,0.2468945297,
2011-01-08,1.2961,277.27,10.516227,0.2491320114,
2011-01-09,1.2961,277.27,10.516227,0.249209166,
2011-01-10,1.2903,280.42,10.419127,0.2531194296,
2011-01-11,1.2948,279.24,10.268594,0.2522397281,
2011-01-12,1.2973,275.57,10.304277,0.2457411547,
2011-01-13,1.3199,274.61,10.324173,0.2406242897,
2011-01-14,1.3349,276.6,10.497561,0.2996479137,
2011-01-15,1.3349,276.6,10.497561,0.2891602367,
2011-01-16,1.3349,276.6,10.497561,0.2897595325,
2011-01-17,1.3311,274.74,10.612855,0.262564796,
2011-01-18,1.3371,272.6,10.574924,0.2340886994,
2011-01-19,1.3506,272.4,10.622591,0.2317488524,
2011-01-20,1.3472,275,10.729842,0.2894893112,
2011-01-21,1.3521,274.24,10.701483,0.3105539531,
2011-01-22,1.3521,274.24,10.701483,0.3285999556,
2011-01-23,1.3521,274.24,10.701483,0.3271947341,
2011-01-24,1.3571,274.02,10.739054,0.3094097708,
2011-01-25,1.3596,275.22,10.776053,0.3015592821,
2011-01-26,1.3681,274.23,10.793592,0.3048022805,
2011-01-27,1.3716,272.9,10.857789,0.3070866142,
2011-01-28,1.371,271.7,10.876788,0.3253099927,
2011-01-29,1.371,271.7,10.876788,0.3202042305,
2011-01-30,1.371,271.7,10.876788,0.3500364697,
2011-01-31,1.3692,273.85,10.88574,0.3797838154,
2011-02-01,1.3755,271.6,10.873502,0.5089058524,
2011-02-02,1.3803,269.59,10.923533,0.5187278128,
2011-02-03,1.3745,269.75,10.961929,0.5020007275,
2011-02-04,1.3631,270.35,10.918616,0.5949673538,
2011-02-05,1.3631,270.35,10.918616,0.67493214,
2011-02-06,1.3631,270.35,10.918616,0.6600396156,
2011-02-07,1.3553,269.17,10.830784,0.6566811776,
2011-02-08,1.3635,269.23,10.767859,0.6732673267,
2011-02-09,1.3647,271.61,10.833007,0.7987103393,
2011-02-10,1.3604,273.28,10.839812,0.7205968833,
2011-02-11,1.3524,271.67,10.807154,0.7911860396,
2011-02-12,1.3524,271.67,10.807154,0.7985803017,
2011-02-13,1.3524,271.67,10.807154,0.7763975155,
2011-02-14,1.344,272.35,10.742789,0.7961309524,
2011-02-15,1.351,271.06,10.676064,0.7772020725,
2011-02-16,1.351,270.77,10.731669,0.7772020725,
2011-02-17,1.356,269.25,10.729237,0.7669616519,
2011-02-18,1.3627,270.05,10.768945,0.6596462905,
2011-02-19,1.3627,270.05,10.768945,0.6964115359,
2011-02-20,1.3627,270.05,10.768945,0.6237616497,
2011-02-21,1.3668,271.01,10.822155,0.6105501902,
2011-02-22,1.3667,272.73,10.852529,0.6367161777,
2011-02-23,1.3731,272.65,10.848591,0.6554511689,
2011-02-24,1.3773,273.4,10.89239,0.7241704785,
2011-02-25,1.3762,272.81,10.92433,0.6620404011,
2011-02-26,1.3762,272.81,10.92433,0.69611975,
2011-02-27,1.3762,272.81,10.92433,0.6467083273,
2011-02-28,1.3834,270.72,10.914229,0.6216567876,
2011-03-01,1.3825,272.64,10.976864,0.6656057866,
2011-03-02,1.3809,271.28,10.973317,0.6806430589,
2011-03-03,1.385,270.9,10.960203,0.6780505415,
2011-03-04,1.3957,271.95,10.992745,0.6455542022,
2011-03-05,1.3957,271.95,10.992745,0.6522175253,
2011-03-06,1.3957,271.95,10.992745,0.6447660672,
2011-03-07,1.4028,271.66,10.992745,0.630881095,
2011-03-08,1.3898,272.62,10.992745,0.625989351,
2011-03-09,1.3928,272.88,11.075019,0.620692131,
2011-03-10,1.3817,272.98,11.052007,0.6751827459,
2011-03-11,1.3773,272.8,10.963928,0.6389312423,
2011-03-12,1.3773,272.8,10.929013,0.666521455,
2011-03-13,1.3773,272.8,10.929013,0.6480069702,
2011-03-14,1.3948,273.05,10.929013,0.6415973616,
2011-03-15,1.3884,274.04,11.067877,0.6266205704,
2011-03-16,1.3951,273.4,11.024868,0.6164432657,
2011-03-17,1.4004,273.74,11.082535,0.5894030277,
2011-03-18,1.413,273.35,11.124638,0.5778485492,
2011-03-19,1.413,273.35,11.124638,0.5414012739,
2011-03-20,1.413,273.35,11.124638,0.5244869073,
2011-03-21,1.4194,271.15,11.2301,0.5347329858,
2011-03-22,1.4211,270.43,11.280965,0.5692773204,
2011-03-23,1.4136,269.6,11.294476,0.6010894171,
2011-03-24,1.4128,267.78,11.23911,0.6136041903,
2011-03-25,1.4115,266.33,11.242639,0.6261424017,
2011-03-26,1.4115,266.33,11.242639,0.6058802692,
2011-03-27,1.4115,266.33,11.242639,0.58094226,
2011-03-28,1.4032,267.3,11.23554,0.5694127708,
2011-03-29,1.4066,267.78,11.169472,0.5634153277,
2011-03-30,1.409,267.1,11.196536,0.5604684173,
2011-03-31,1.4207,265.72,11.21564,0.552262969,
2011-04-01,1.4141,266.26,11.308772,0.5474153172,
2011-04-02,1.4141,266.26,11.308772,0.5530019093,
2011-04-03,1.4141,266.26,11.308772,0.5508804186,
2011-04-04,1.424,265.4,11.256236,0.4775280899,
2011-04-05,1.4166,264.44,11.338458,0.5012000565,
2011-04-06,1.43,263.24,11.282794,0.5174825175,
2011-04-07,1.4283,264.28,11.389521,0.5277602745,
2011-04-08,1.4401,264.09,11.375981,0.5207971669,
2011-04-09,1.4401,264.09,11.375981,0.5069092424,
2011-04-10,1.4401,264.09,11.375981,0.5117005763,
2011-04-11,1.4434,265.25,11.469964,0.5334626576,
2011-04-12,1.447,266.35,11.494949,0.594333103,
2011-04-13,1.4493,266.17,11.528828,0.6365141793,
2011-04-14,1.4401,267.48,11.549906,0.6943962225,
2011-04-15,1.445,267.18,11.473565,0.6850519031,
2011-04-16,1.445,267.18,11.473565,0.7266435986,
2011-04-17,1.445,267.18,11.473565,0.76816609,
2011-04-18,1.4275,267.34,11.512604,0.8126094571,
2011-04-19,1.4302,266.88,11.376033,0.8390434904,
2011-04-20,1.4515,264.05,11.392115,0.7853944196,
2011-04-21,1.4584,263.8,11.561778,0.8296763577,
2011-04-22,1.4584,263.8,11.616739,0.9668129457,
2011-04-23,1.4584,263.8,11.616739,1.165660998,
2011-04-24,1.4584,263.8,11.616739,1.117663193,
2011-04-25,1.4584,263.8,11.616739,1.069665387,
2011-04-26,1.4617,264.48,11.616739,1.224601491,
2011-04-27,1.4668,264.79,11.643025,1.295336788,
2011-04-28,1.4794,264.48,11.683649,1.493848858,
2011-04-29,1.486,264.5,11.784013,1.938088829,
2011-04-30,1.486,264.5,11.784013,2.355316285,
2011-05-01,1.486,264.5,11.784013,2.039030956,
2011-05-02,1.4837,264.05,11.784013,2.156770237,
2011-05-03,1.478,265.53,11.784013,2.307171854,
2011-05-04,1.4882,264.68,11.836436,2.291358688,
2011-05-05,1.4814,265.26,11.85768,2.247873633,
2011-05-06,1.4501,264.95,11.804388,2.379146266,
2011-05-07,1.4501,264.95,11.804388,2.510171712,
2011-05-08,1.4501,264.95,11.804388,2.668781463,
2011-05-09,1.4397,264.4,11.804388,2.639438772,
2011-05-10,1.4358,263.85,11.554977,4.046524586,
2011-05-11,1.4357,263.67,11.441029,3.830883889,
2011-05-12,1.4153,266.08,11.44497,4.45135307,
2011-05-13,1.428,267.05,11.291971,5.742296919,
2011-05-14,1.428,267.05,11.291971,5.042016807,
2011-05-15,1.428,267.05,11.291971,4.894957983,
2011-05-16,1.4143,267.93,11.393298,5.677720427,
2011-05-17,1.4171,267.69,11.283993,5.073742149,
2011-05-18,1.4227,269.03,11.306332,4.835875448,
2011-05-19,1.4265,267.97,11.351012,4.773922187,
2011-05-20,1.4237,268.8,11.38133,3.926388986,
2011-05-21,1.4237,268.8,11.38133,4.298658425,
2011-05-22,1.4237,268.8,11.38133,4.699023671,
2011-05-23,1.402,270.16,11.35899,5.099857347,
2011-05-24,1.4089,269.4,11.193147,5.26651998,
2011-05-25,1.4069,270.06,11.248235,5.970573602,
2011-05-26,1.4168,269.02,11.232268,6.211180124,
2011-05-27,1.4265,268.58,11.306064,5.958640028,
2011-05-28,1.4265,268.58,11.306064,5.818436733,
2011-05-29,1.4265,268.58,11.306064,5.909568875,
2011-05-30,1.4272,268.07,11.377621,6.165919283,
2011-05-31,1.4385,266.85,11.37564,6.075773375,
2011-06-01,1.4408,266.23,11.467003,6.642143254,
2011-06-02,1.446,265.95,11.488219,7.330567082,
2011-06-03,1.4488,265.38,11.529681,9.863335174,
2011-06-04,1.4488,265.38,11.529681,13.03837659,
2011-06-05,1.4488,265.38,11.529681,11.52678078,
2011-06-06,1.4596,266.03,11.552007,12.70896136,
2011-06-07,1.4652,265.44,11.638121,16.32541633,
2011-06-08,1.4608,266.15,11.682772,20.26286966,
2011-06-09,1.4614,264.68,11.647689,19.78924319,
2011-06-10,1.4486,264.55,11.652473,16.53320447,
2011-06-11,1.4486,264.55,11.652473,10.11321276,
2011-06-12,1.4486,264.55,11.652473,12.80546735,
2011-06-13,1.4354,265.3,11.652473,13.82193117,
2011-06-14,1.4448,264.51,11.550412,13.34440753,
2011-06-15,1.4292,265.85,11.520113,13.63699972,
2011-06-16,1.4088,269.2,11.395726,12.06700738,
2011-06-17,1.427,267.66,11.233067,10.9880869,
2011-06-18,1.427,267.66,11.233067,11.83601962,
2011-06-19,1.427,267.66,11.233067,12.27049755,
2011-06-20,1.4235,269,11.377899,12.30066737,
2011-06-21,1.4373,266.93,11.349993,12.18256453,
2011-06-22,1.4397,267.6,11.460024,12.16225603,
2011-06-23,1.4212,269.36,11.478872,12.32057416,
2011-06-24,1.422,269.5,11.331228,12.31364276,
2011-06-25,1.422,269.5,11.337606,12.31364276,
2011-06-26,1.422,269.5,11.337606,11.56821378,
2011-06-27,1.4205,268.96,11.337606,11.79162267,
2011-06-28,1.4261,269.73,11.337606,11.88556202,
2011-06-29,1.4425,267.05,11.337179,11.68110919,
2011-06-30,1.4453,266.11,11.500043,11.1395558,
2011-07-01,1.4488,264.93,11.521498,10.62948647,
